molecule_chembl_id,canonical_smiles,standard_value
CHEMBL4752241,O=C(Nc1cncc2ccccc12)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,1348.0
CHEMBL4783007,O=C(Nc1cncc2ccccc12)N1C[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@@H]21,190.0
CHEMBL4787317,O=C(Nc1ccc(-n2nccn2)nc1)N1CC[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@@H]21,280.0
CHEMBL4794969,O=C(Nc1noc2ccccc12)N1CC[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,233.0
CHEMBL4790902,O=C(Nc1cccnc1)N1CC[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,933.0
CHEMBL4757515,O=C(Nc1ccc(-n2nccn2)nc1)N1C[C@@H]2CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,1733.0
CHEMBL4797090,O=C(Nc1nocc1Cl)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,6167.0
CHEMBL4743419,O=C(Nc1nn[nH]n1)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,4333.0
CHEMBL4800098,O=C(Nc1cnccc1Cl)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,200.0
CHEMBL4792145,Cc1ccncc1NC(=O)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,8667.0
CHEMBL4748887,O=C(Nc1cccnc1)N1C[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)[C@@H]2C1,101.0
CHEMBL4799311,O=C(Nc1ccc(-n2nccn2)nc1)N1CC2CC1CN2Cc1cccc(Oc2ccc(Cl)cc2)c1,146.0
CHEMBL4799001,O=C(Nc1cnc2[nH]ccc2c1)N1C[C@@H]2CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)[C@@H]2C1,373.0
CHEMBL4759171,O=C(Nc1cccnc1)N1C[C@@H]2CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)[C@@H]2C1,663.0
CHEMBL4788479,O=C(Nc1noc2ccccc12)N1CC[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@@H]21,1533.0
CHEMBL4747098,O=C(Nc1ccncn1)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,108.0
CHEMBL4741617,O=C(Nc1cccnn1)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,2533.0
CHEMBL4749360,O=C(Nc1cnccc1Cl)N1C[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@@H]21,3667.0
CHEMBL4763857,O=C(Nc1cccnc1)N1C[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@@H]21,260.0
CHEMBL4747310,O=C(Nc1cccnc1)N1CC[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@@H]21,3000.0
CHEMBL4784060,O=C(Nc1ccc(-n2nccn2)nc1)N1CC[C@@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,10000.0
CHEMBL4792417,O=C(Nc1noc2ccccc12)N1C[C@@H]2CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,3333.0
CHEMBL4777153,O=C(Nc1cccnc1)N1C[C@@H]2CCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,10000.0
CHEMBL4791417,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3cccc(Oc4cc(Cl)cc(Cl)c4)c3)C[C@H]2C1,10000.0
CHEMBL4755090,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3cccc(Oc4cccc(C(F)(F)F)c4)c3)C[C@H]2C1,2533.0
CHEMBL4749080,CC(C)(C)c1ccc(Oc2cccc(CN3C[C@@H]4CN(C(=O)Nc5noc6ccccc56)C[C@@H]4C3)c2)cc1,6000.0
CHEMBL4777574,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C[C@H]2C1,252.0
CHEMBL4764954,COc1ccc(Oc2cccc(CN3C[C@@H]4CN(C(=O)Nc5noc6ccccc56)C[C@@H]4C3)c2)cc1,2333.0
CHEMBL4795579,Cc1ccc(Oc2cccc(CN3C[C@@H]4CN(C(=O)Nc5noc6ccccc56)C[C@@H]4C3)c2)cc1,8333.0
CHEMBL4763117,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3cccc(Oc4ccccc4)c3)C[C@H]2C1,8333.0
CHEMBL4754437,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3ccc(Oc4ccc(Cl)cc4)cc3)C[C@H]2C1,5333.0
CHEMBL4761088,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3ccc(Oc4ccccc4)cc3)C[C@H]2C1,5333.0
CHEMBL4764497,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3cccc(-c4ccccc4)c3)C[C@H]2C1,5667.0
CHEMBL4745999,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3ccc(-c4ccccc4)cc3)C[C@H]2C1,10000.0
CHEMBL4794922,O=C(Nc1noc2ccccc12)N1C[C@H]2CN(Cc3ccc4ccccc4c3)C[C@H]2C1,6000.0
CHEMBL4747585,O=C(c1ccc(Sc2ccccc2)cc1)C1CCN(C(=O)c2cc(O)ccc2F)CC1,10000.0
CHEMBL4798508,O=C(c1ccc(Cc2ccccc2)cc1)C1CCN(C(=O)c2cc(O)ccc2F)CC1,10000.0
CHEMBL4757403,O=C(c1ccc(Sc2ccccc2)cc1)C1CCN(C(=O)c2cc(O)c(F)cc2F)CC1,10000.0
CHEMBL4755606,O=C(c1ccc(Cc2ccccc2)cc1)C1CCN(C(=O)c2cc(O)c(F)cc2F)CC1,10000.0
CHEMBL4873898,Cc1ccc(COC2CN(C(=O)[C@H]3C[C@]4(COC(=O)N4)C3)C2)cc1Cl,10000.0
CHEMBL4862731,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@H]21,80000.0
CHEMBL4845760,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@H]1CCC(C)=C[C@@H]21,36300.0
CHEMBL465,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,43600.0
CHEMBL4780458,O=C(Nc1cccnn1)N1CC(C/C=C/c2cncc(Oc3ccc(C(F)(F)F)cn3)n2)C1,100.0
CHEMBL5076877,O=C(Nc1ccccc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,510.0
CHEMBL5089361,O=C(Nc1ccc(-c2nc3ccccc3s2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,7.0
CHEMBL5081733,O=C(Nc1ccc(Cl)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,160.0
CHEMBL5088092,O=C(Nc1ccc(F)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,220.0
CHEMBL5075955,O=C(Nc1ccc(Br)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,130.0
CHEMBL5089943,Cc1ccc(NC(=O)C2CCN(S(=O)(=O)c3ccccc3Cl)CC2)cc1,110.0
CHEMBL5083307,O=C(Nc1ccc(-c2nccs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,102.0
CHEMBL5082030,O=C(Nc1ccc(-c2ncco2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,140.0
CHEMBL5092295,Cc1ccc2sc(-c3ccc(NC(=O)C4CCN(S(=O)(=O)c5ccccc5Cl)CC4)cc3)nc2c1,1.8
CHEMBL5072765,Cn1c(-c2ccc(NC(=O)C3CCN(S(=O)(=O)c4ccccc4Cl)CC3)cc2)nc2ccccc21,330.0
CHEMBL5086741,O=C(Nc1ccc(C2Oc3ccccc3S2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,142.0
CHEMBL5083500,O=C(Nc1ccc(Cc2ccc(Cl)cc2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,10000.0
CHEMBL5082839,O=C(Nc1ccc(-c2nc(-c3ccccc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,30.8
CHEMBL5074748,O=C(Nc1ccc(-c2nc(-c3ccc(F)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,18.2
CHEMBL5093204,O=C(Nc1ccc(-c2nc(-c3ccc(Cl)cc3)cs2)cc1)C1CCN(S(=O)(=O)c2ccccc2Cl)CC1,25.1
CHEMBL5076329,Cc1ccc(-c2csc(-c3ccc(NC(=O)C4CCN(S(=O)(=O)c5ccccc5Cl)CC4)cc3)n2)cc1,9.8
CHEMBL5094294,COc1ccc(-c2csc(-c3ccc(NC(=O)C4CCN(S(=O)(=O)c5ccccc5Cl)CC4)cc3)n2)cc1,11.1
CHEMBL5170984,O=C(COc1ccc(-c2ccccc2)cc1)NCC1CCN(Cc2ccccc2)CC1,23300.0
CHEMBL5207120,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCC1CCN(Cc2ccccc2)CC1,23300.0
CHEMBL5195980,O=C(COc1cc(F)ccc1[N+](=O)[O-])NCC1CCN(Cc2ccccc2)CC1,28100.0
CHEMBL5180014,O=C(COc1ccc([N+](=O)[O-])cc1)NCC1CCN(Cc2ccccc2)CC1,28500.0
CHEMBL5202267,O=C(COc1ccccc1C(F)(F)F)NCC1CCN(Cc2ccccc2)CC1,38200.0
CHEMBL5178350,Cc1cc(Br)cc(C)c1OCC(=O)NCC1CCN(Cc2ccccc2)CC1,28600.0
CHEMBL5203325,O=C(COc1ccc(Cc2ccccc2)cc1)NCC1CCN(Cc2ccccc2)CC1,21900.0
CHEMBL5182803,O=C(COc1ccc(CCc2ccccc2)cc1)NCC1CCN(Cc2ccccc2)CC1,23800.0
CHEMBL5177371,COc1ccc(OCC(=O)NCC2CCN(Cc3ccccc3)CC2)cc1,40800.0
CHEMBL5175950,O=C(COc1ccc(Cl)cc1)NCC1CCN(Cc2ccccc2)CC1,20900.0
CHEMBL5204532,O=C(COc1ccc(-c2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,63900.0
CHEMBL5185868,O=C(COc1ccc(Cl)cc1[N+](=O)[O-])NCCN1CCN(Cc2ccccc2)CC1,41600.0
CHEMBL5189408,O=C(COc1cc(F)ccc1[N+](=O)[O-])NCCN1CCN(Cc2ccccc2)CC1,49600.0
CHEMBL5193520,O=C(COc1ccc([N+](=O)[O-])cc1)NCCN1CCN(Cc2ccccc2)CC1,43900.0
CHEMBL5209013,O=C(COc1ccccc1C(F)(F)F)NCCN1CCN(Cc2ccccc2)CC1,55100.0
CHEMBL5190969,Cc1cc(Br)cc(C)c1OCC(=O)NCCN1CCN(Cc2ccccc2)CC1,40800.0
CHEMBL5206245,O=C(COc1ccc(Cc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,23600.0
CHEMBL5185234,O=C(COc1ccc(CCc2ccccc2)cc1)NCCN1CCN(Cc2ccccc2)CC1,16800.0
CHEMBL5175715,COc1ccc(OCC(=O)NCCN2CCN(Cc3ccccc3)CC2)cc1,51900.0
CHEMBL5169781,O=C(COc1ccc(Cl)cc1)NCCN1CCN(Cc2ccccc2)CC1,100000.0
CHEMBL606201,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1,19.0
CHEMBL5208806,CCCCCCCNC(=O)Oc1cccc(CN(C)CCCCCOc2ccc3[nH]c(=O)ccc3c2)c1,830.0
CHEMBL5169361,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2ccccc2)cc1,10000.0
CHEMBL5169932,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2ccccc2O)cc1,720.0
CHEMBL5193719,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2ccc(O)cc2)cc1,780.0
CHEMBL5195403,COc1ccc(/C=N\NC(=O)Nc2ccc(S(C)(=O)=O)cc2)cc1,35.0
CHEMBL5201322,COc1cc(/C=N\NC(=O)Nc2ccc(S(C)(=O)=O)cc2)ccc1O,10000.0
CHEMBL5207742,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2ccc(F)cc2)cc1,700.0
CHEMBL5169919,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2ccccc2Cl)cc1,1870.0
CHEMBL5192320,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2ccc(Cl)cc2)cc1,340.0
CHEMBL5190335,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2cccc(Cl)c2Cl)cc1,1050.0
CHEMBL5191646,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2ccc(Cl)cc2Cl)cc1,19.0
CHEMBL5174588,CS(=O)(=O)c1ccc(NC(=O)N/N=C\c2c(Cl)cccc2Cl)cc1,11.0
CHEMBL5196732,C/C(=N/NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccccc1,330.0
CHEMBL5193249,C/C(=N/NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccc(O)cc1,1460.0
CHEMBL5199718,C/C(=N/NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccc(F)cc1,93.0
CHEMBL5182004,C/C(=N/NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccc(Cl)cc1,340.0
CHEMBL5208247,C/C(=N/NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccc(Br)cc1,103.0
CHEMBL5186939,C/C(=N/NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccc(Br)cc1Br,135.0
CHEMBL5191261,C/C(=N/NC(=O)Nc1ccc(S(C)(=O)=O)cc1)c1ccc([N+](=O)[O-])cc1,960.0
CHEMBL5202899,CS(=O)(=O)c1ccc(NC(=O)NN=C(c2ccccc2)c2ccccc2)cc1,330.0
CHEMBL5188287,CS(=O)(=O)c1ccc(NC(=O)N/N=C2/C(=O)Nc3ccccc32)cc1,34.0
CHEMBL5206035,CS(=O)(=O)c1ccc(NC(=O)N/N=C2/C(=O)Nc3ccc(Cl)cc32)cc1,16.0
CHEMBL5192976,C=CCN1C(=O)/C(=N/NC(=O)Nc2ccc(S(C)(=O)=O)cc2)c2ccccc21,1280.0
CHEMBL5184756,C=CCN1C(=O)/C(=N/NC(=O)Nc2ccc(S(C)(=O)=O)cc2)c2cc(Cl)ccc21,120.0
CHEMBL5178997,C#CCN1C(=O)/C(=N/NC(=O)Nc2ccc(S(C)(=O)=O)cc2)c2ccccc21,520.0
CHEMBL5188078,C#CCN1C(=O)/C(=N/NC(=O)Nc2ccc(S(C)(=O)=O)cc2)c2cc(Cl)ccc21,45.0
CHEMBL5177705,O=C1Nc2cc(Cl)ccc2/C1=N\NC(=O)c1c(O)cccc1Cl,31.0
CHEMBL5195651,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(C3CCCCC3)cc2)CC1,333.0
CHEMBL5196383,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(Oc3ccccc3)cc2)CC1,322.0
CHEMBL5191472,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(-c3ccc(Cl)c(Cl)c3)cc2)CC1,382.0
CHEMBL5169936,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(-c3ccccc3)cc2)CC1,437.0
CHEMBL5200684,CCCCc1ccc(S(=O)(=O)N2CCN(C(=O)Oc3ccc([N+](=O)[O-])cc3)CC2)cc1,179.0
CHEMBL5199471,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(Cl)c3)cc2)CC1,317.0
CHEMBL5175430,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)CC1,380.0
CHEMBL5203537,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,153.0
CHEMBL5173617,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(Oc3ncc(C(F)(F)F)cc3Cl)cc2)CC1,2950.0
CHEMBL5198843,O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCN(S(=O)(=O)c2ccc(Oc3ccccc3Cl)cc2)CC1,1150.0
CHEMBL5179066,O=C(c1cccc(O)c1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,5900.0
CHEMBL5196937,O=C(c1cc(O)ccc1F)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,8000.0
CHEMBL5180827,O=C(c1ccc(F)c(O)c1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,10000.0
CHEMBL5188296,O=C(c1cc(O)ccc1Cl)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,10000.0
CHEMBL5192534,O=C(c1ccc(Cl)c(O)c1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,10000.0
CHEMBL5172052,O=C(c1ccc(Br)c(O)c1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,10000.0
CHEMBL5203586,O=C(c1cccc(O)c1)N1CCC(Cc2cccc(Oc3ccccn3)c2)CC1,10000.0
CHEMBL5180084,O=C(c1cccc(O)c1)N1CCC(Cc2cccc(Oc3ncccc3C(F)(F)F)c2)CC1,10000.0
CHEMBL5206906,O=C(c1cccc(O)c1)N1CCC(Cc2cccc(Oc3cc(C(F)(F)F)ccn3)c2)CC1,10000.0
CHEMBL5179781,O=C(c1cccc(O)c1)N1CCC(Cc2cccc(Oc3cccc(C(F)(F)F)n3)c2)CC1,10000.0
CHEMBL5176915,O=C(c1cc(O)ccc1F)N1CCC(Cc2cccc(Oc3cc(C(F)(F)F)ccn3)c2)CC1,10000.0
CHEMBL5194389,O=C(c1cccc(O)c1)N1CCC(Cc2cccc(Oc3ccccc3)c2)CC1,10000.0
CHEMBL5197550,O=C(c1cccc(O)c1)N1CCC(Cc2ccc(Oc3ccc(C(F)(F)F)cn3)cc2)CC1,10000.0
CHEMBL5188963,COc1ccc(F)c(C(=O)N2CCC(Cc3cccc(Oc4cc(C(F)(F)F)ccn4)c3)CC2)c1,10000.0
